user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at
user_04775,thunt@example.org,Cristina,Mann,44,Female,USA,Missouri,Richardsonland,Basic,22-06-2023,1,6.92,Laptop,8,24-01-2026 07:47
user_04777,goldenjacob@example.org,Angela,Thomas,33,Female,Canada,Alberta,Lake Dianabury,Premium1,14-10-2023,1,7.47,Gaming Console,1,24-01-2026 16:54
user_04778,arobertson@example.org,Richard,Sanchez,39,Unknown,Canada,Ontario,South Beth,Premium1,29-05-2024,0,39.44,Smart TV,4,24-01-2026 02:16
user_04784,radams@example.org,David,Robinson,32,Male,Canada,Ontario,Port Jonathanville,Standard,20-03-2024,1,11.49,Mobile,2,24-01-2026 01:12
user_04786,dana61@example.net,Amber,Young,35,Female,USA,Tennessee,Lake Matthew,Premium,18-02-2025,1,13.62,Tablet,3,24-01-2026 22:49
user_04789,alyssa82@example.org,Briana,Ward,23,Male,USA,Maryland,Michaelland,Standard,31-07-2023,1,5.05,Desktop,3,24-01-2026 16:25
user_04790,ndonovan@example.net,Jermaine,Chen,20,Male,USA,Florida,Port Shelbyberg,Standard,23-11-2022,1,12.17,Tablet,3,24-01-2026 16:08
user_04791,hallsara@example.net,Michael,Smith,38,Female,USA,Texas,Tylerview,Premium1,19-06-2023,1,244.79,Smart TV,4,24-01-2026 05:55
user_04794,yhernandez@example.com,Charlene,Escobar,23,Female,Canada,Nova Scotia,Lake Reginaldmouth,Standard,20-03-2025,0,6.04,Desktop,5,24-01-2026 17:36
user_04795,blackjulie@example.com,Gary,Rios,46,Female,USA,North Carolina,Manningland,Premium,29-09-2024,1,13.56,Mobile,2,24-01-2026 06:21
user_04797,rebeccachapman@example.org,Elaine,Edwards,13,Male,USA,Texas,Robertfort,Premium,22-09-2023,1,33.41,Smart TV,1,24-01-2026 15:21
user_04799,fosterkeith@example.com,Oscar,Montgomery,34,Male,USA,Massachusetts,New Marcus,Premium,22-06-2023,1,8.99,Tablet,3,24-01-2026 20:10
user_04803,beardleon@example.org,Daniel,Fischer,31,Male,USA,Massachusetts,West Isaac,Standard,31-01-2025,1,9.72,Desktop,1,24-01-2026 00:33
user_04805,ybrown@example.org,Mary,Smith,24,Other,USA,Arizona,Connortown,Premium1,28-10-2024,1,21.78,Tablet,2,24-01-2026 22:33
user_04807,ssimpson@example.net,Kelly,West,33,Male,Canada,Quebec,Jeffreyfurt,Premium,28-04-2025,1,7.25,Gaming Console,2,24-01-2026 18:42
user_04808,huertagregg@example.net,Sabrina,Gibbs,41,Male,USA,Ohio,Brianborough,Basic,24-01-2025,1,43.11,Desktop,2,24-01-2026 07:37
user_04810,oscar80@example.org,Christina,Foster,42,Female,Canada,Alberta,Davidland,Basic,11-10-2024,0,2.75,Gaming Console,4,24-01-2026 19:36
user_04816,ramireztroy@example.com,Wendy,Benson,75,Male,USA,North Carolina,Lake Amanda,Standard,13-02-2025,1,3.67,Mobile,3,24-01-2026 16:02
user_04820,nwise@example.net,Rebecca,Alvarez,38,Male,USA,New Jersey,Susanhaven,Basic,25-03-2025,1,9.32,Gaming Console,2,24-01-2026 16:03
user_04821,beardanna@example.com,Christian,Cooke,27,Female,Canada,Nova Scotia,North Lindsayview,Basic,28-08-2023,1,16.94,Gaming Console,2,24-01-2026 11:04
user_04822,mikekim@example.com,Charles,Mitchell,21,Female,USA,Arizona,Amandaborough,Standard,14-02-2023,1,17.08,Gaming Console,3,24-01-2026 06:29
user_04825,ericsmith@example.com,Haley,Johnston,58,Male,USA,Indiana,Port Amanda,Premium1,05-07-2024,1,15.75,Tablet,5,24-01-2026 09:02
user_04826,pmaldonado@example.org,Sydney,Nolan,51,Male,USA,Washington,East Elizabeth,Standard,13-06-2025,1,20.11,Gaming Console,3,24-01-2026 22:03
user_04833,jsimpson@example.org,Todd,Ibarra,40,Female,USA,Virginia,Meyermouth,Premium,03-12-2024,1,16.31,Gaming Console,2,24-01-2026 23:03
user_04838,nguyennicole@example.net,Richard,Nguyen,54,Female,Canada,New Brunswick,Port Lisaland,Premium,11-02-2025,1,13.56,Mobile,1,24-01-2026 14:10
user_04842,maynardangela@example.org,Joshua,Hernandez,38,Male,USA,Arizona,Millermouth,Premium,17-07-2023,1,5.12,Smart TV,3,24-01-2026 00:26
user_04844,annettesharp@example.com,Dustin,Hayden,48,Male,USA,Georgia,New Emma,Premium,05-06-2023,1,30.65,Mobile,2,24-01-2026 08:56
user_04848,kellie36@example.org,Cathy,Dunlap,22,Female,USA,Ohio,Peckview,Standard,10-02-2024,1,31.87,Tablet,3,24-01-2026 07:03
user_04849,pperez@example.net,Hunter,Garrett,35,Female,USA,Illinois,West Mark,Standard,17-01-2025,1,43.38,Desktop,2,24-01-2026 02:09
user_04850,marvinmartinez@example.net,Stephen,Green,18,Male,Canada,Nova Scotia,Colemanchester,Basic,14-05-2025,1,17.99,Gaming Console,1,24-01-2026 19:52
user_04851,jennifer92@example.net,Joseph,Rojas,44,Male,USA,Wisconsin,Kiddport,Premium1,28-05-2025,1,13.56,Smart TV,3,24-01-2026 19:28
user_04854,alisonstone@example.net,Robert,Washington,43,Male,USA,Pennsylvania,Lake Christopherhaven,Premium,09-05-2023,1,17.7,Mobile,2,24-01-2026 10:56
user_04858,shaffermichael@example.org,Thomas,Perez,39,Female,Canada,Prince Edward Island,Lake Karenville,Premium,15-06-2023,1,14.31,Mobile,2,24-01-2026 21:31
user_04859,rogergomez@example.net,Ashley,Mcdowell,22,Male,Canada,British Columbia,North Julia,Basic,31-10-2024,1,13.56,Laptop,3,24-01-2026 17:36
user_04860,patelandrea@example.org,Nathan,Maynard,30,Female,USA,Florida,North Albertville,Standard,26-05-2025,1,1.99,Tablet,2,24-01-2026 22:42
user_04862,colemanmark@example.org,Veronica,Estes,35,Male,USA,Tennessee,Danielmouth,Standard,02-08-2023,1,29.25,Gaming Console,1,24-01-2026 04:58
user_04863,jamie23@example.org,David,Madden,41,Female,Canada,Prince Edward Island,Lindseyhaven,Premium,17-03-2024,0,8.66,Gaming Console,1,24-01-2026 19:00
user_04864,kimberly67@example.com,Megan,Byrd,34,Female,USA,New York,Jayfurt,Premium,07-02-2025,1,15.35,Tablet,4,24-01-2026 06:18
user_04866,rgordon@example.org,Michael,Mitchell,34,Prefer not to say,Canada,Quebec,Maxwellmouth,Premium1,30-01-2024,1,2.78,Smart TV,5,24-01-2026 04:26
user_04870,uparker@example.org,Emily,Mcdaniel,56,Female,Canada,Prince Edward Island,Kathleenbury,Premium,03-03-2025,1,7.9,Tablet,2,24-01-2026 15:32
user_04871,fflores@example.com,Johnny,Schmidt,22,Male,USA,Texas,Sarahmouth,Standard,20-01-2023,1,10.44,Tablet,6,24-01-2026 06:10
user_04876,douglas74@example.net,Alex,Wolf,38,Male,USA,Maryland,Davismouth,Premium,06-03-2025,1,8.01,Laptop,1,24-01-2026 14:10
user_04877,leah87@example.org,Aaron,Meyers,34,Male,USA,California,North Carla,Basic,07-02-2024,1,13.56,Mobile,5,24-01-2026 03:03
user_04880,gloria42@example.org,Joseph,Webb,31,Female,USA,Texas,Davismouth,Standard,08-01-2025,1,19.17,Gaming Console,1,24-01-2026 07:29
user_04881,moniquegarza@example.org,Ronnie,Erickson,35,Male,USA,Georgia,Charlesfurt,Premium,20-10-2023,0,8.07,Tablet,3,24-01-2026 12:31
user_04883,ychandler@example.com,Jessica,Cervantes,33,Female,USA,North Carolina,Lake Nicoleport,Standard,15-02-2024,0,9.22,Tablet,1,24-01-2026 19:40
user_04885,ericlewis@example.org,Joshua,Cooper,33,Male,USA,Tennessee,Kaylaburgh,Premium1,11-01-2024,1,4.62,Tablet,3,24-01-2026 08:40
user_04887,fharris@example.com,Danielle,Carson,22,Female,USA,Texas,Gibsonchester,Premium,03-02-2023,1,6.73,Smart TV,2,24-01-2026 13:44
user_04888,dvaughn@example.net,Joshua,Salazar,52,Female,USA,Illinois,Brandonview,Basic,14-06-2024,1,35.07,Laptop,2,24-01-2026 09:04
user_04890,fatkins@example.net,Diane,Blackwell,33,Female,USA,Arizona,Morrowmouth,Premium,27-03-2024,0,13.56,Smart TV,3,24-01-2026 08:27
user_04893,vanessa52@example.com,Ryan,Horton,45,Male,USA,Missouri,Stephenland,Basic,02-02-2025,1,26.15,Mobile,2,24-01-2026 18:23
user_04894,cynthia74@example.net,Sandra,Todd,35,Male,Canada,Nova Scotia,Jasminetown,Premium,13-10-2023,1,8.18,Smart TV,3,24-01-2026 19:43
user_04895,jennifer32@example.net,Lisa,Hood,10,Other,USA,Virginia,West Christopherfurt,Basic,14-03-2025,1,17.67,Smart TV,3,24-01-2026 14:51
user_04900,rachaelhenderson@example.net,Brendan,Holloway,63,Male,USA,North Carolina,Bellmouth,Basic,20-11-2023,1,10.25,Desktop,3,24-01-2026 00:19
user_04904,michelle80@example.net,Teresa,Rivera,15,Female,USA,Texas,New Christopher,Standard,13-12-2023,1,17.59,Tablet,2,24-01-2026 01:01
user_04910,mhorton@example.net,Donald,Anderson,28,Other,Canada,Manitoba,Gordonburgh,Basic,08-08-2024,0,10.65,Gaming Console,3,24-01-2026 13:11
user_04912,kimberlymartinez@example.org,Brenda,Bradley,25,Female,USA,Pennsylvania,West Debbie,Basic,06-01-2023,1,22.09,Smart TV,2,24-01-2026 22:16
user_04914,haley84@example.org,Kevin,Sanchez,43,Female,USA,Ohio,West Robert,Premium,23-01-2023,1,11.17,Laptop,4,24-01-2026 11:47
user_04915,mullenrebecca@example.org,Curtis,Phillips,33,Female,USA,New York,Herreraburgh,Standard,02-07-2024,1,43.03,Tablet,3,24-01-2026 16:09
user_04918,burgesslori@example.org,Richard,Hawkins,37,Female,USA,Arizona,South Johnmouth,Standard,14-04-2024,1,8.52,Desktop,3,24-01-2026 01:45
user_04921,scottbartlett@example.net,Ryan,Sweeney,20,Male,Canada,Saskatchewan,East Codyview,Premium1,21-12-2022,1,6.67,Gaming Console,3,24-01-2026 23:28
user_04924,lauren24@example.net,Paul,Carlson,29,Prefer not to say,USA,Texas,North Kimberlyshire,Standard,10-05-2024,1,24.82,Desktop,2,24-01-2026 00:41
user_04925,darius11@example.com,Jared,Pena,38,Male,USA,Texas,East Abigailshire,Premium,14-12-2022,1,13.56,Desktop,1,24-01-2026 07:52
user_04926,schmidtjerry@example.org,Jeffrey,Cole,51,Female,Canada,Newfoundland and Labrador,Port Melissaton,Standard,13-09-2024,1,9.86,Mobile,1,24-01-2026 11:18
user_04931,gilbertjoseph@example.net,Randy,Davis,35,Female,USA,North Carolina,Davilafort,Basic,20-01-2024,1,22.36,Smart TV,4,24-01-2026 12:35
user_04934,denise80@example.com,Mary,Harper,44,Male,USA,Texas,North Stephanie,Basic,02-07-2024,1,18.07,Gaming Console,3,24-01-2026 00:19
user_04936,mooremike@example.com,Matthew,Winters,24,Male,USA,North Carolina,Amberhaven,Premium,16-04-2024,1,14.88,Laptop,3,24-01-2026 16:33
user_04937,scottjessica@example.org,Carol,Matthews,24,Female,USA,Illinois,West Anita,Premium,24-09-2024,0,19.62,Smart TV,2,24-01-2026 03:31
user_04938,melissaharris@example.org,Arthur,Romero,15,Male,Canada,British Columbia,Port James,Standard,17-10-2023,1,11.73,Laptop,1,24-01-2026 10:19
user_04940,wgrant@example.net,Bryan,Reed,7,Female,Canada,Manitoba,South Sarahborough,Basic,21-11-2022,1,13.56,Smart TV,3,24-01-2026 08:48
user_04941,sawyerjennifer@example.net,William,Hanson,50,Male,Canada,Nova Scotia,Schwartzport,Premium,20-08-2023,0,6.56,Gaming Console,2,24-01-2026 13:58
user_04945,murraykevin@example.net,Melissa,Santos,35,Female,USA,Maryland,Coffeyborough,Standard,14-11-2022,0,13.56,Gaming Console,2,24-01-2026 11:34
user_04948,aharmon@example.com,Patrick,Dixon,44,Female,Canada,Manitoba,West Jessica,Standard,09-08-2024,1,26.38,Mobile,4,24-01-2026 16:38
user_04950,aprileverett@example.com,Steven,Cannon,35,Male,USA,Ohio,Carpenterton,Premium1,19-07-2023,1,13.83,Desktop,2,24-01-2026 11:18
user_04952,elizabeth90@example.org,Jennifer,Ayala,37,Female,USA,Arizona,Anthonyview,Premium,27-02-2025,1,8.8,Desktop,2,24-01-2026 12:12
user_04953,bridget28@example.net,Angela,Snyder,23,Male,Canada,British Columbia,Sarahland,Standard,04-05-2024,0,16.26,Tablet,2,24-01-2026 22:24
user_04955,bishopcrystal@example.com,Eddie,Campbell,36,Female,USA,Ohio,Port Brett,Premium,04-02-2025,1,13.56,Desktop,2,24-01-2026 23:36
user_04956,aortiz@example.com,Brett,Johnson,36,Female,USA,Pennsylvania,West Kristen,Standard,28-12-2024,1,45.03,Mobile,2,24-01-2026 10:59
user_04957,willievaldez@example.com,Donald,Harrison,26,Male,Canada,Saskatchewan,Brentport,Standard,25-03-2024,1,20.38,Mobile,4,24-01-2026 12:28
user_04964,vflores@example.org,Matthew,Rodriguez,7,Female,Canada,Nova Scotia,Port Mark,Standard,29-08-2022,1,23.07,Mobile,3,24-01-2026 23:21
user_04968,scott46@example.com,Douglas,Garcia,19,Female,USA,Arizona,Lake Juan,Premium,10-04-2023,0,24.38,Tablet,3,24-01-2026 23:25
user_04970,palmersteven@example.com,David,Gonzalez,54,Male,USA,Florida,Jasonchester,Premium,27-08-2024,1,5.93,Laptop,1,24-01-2026 23:55
user_04974,jenniferwilliams@example.org,Alexander,Cohen,49,Male,USA,Pennsylvania,Matthewsside,Standard,07-04-2024,1,13.56,Laptop,1,24-01-2026 20:21
user_04976,dwaynedeleon@example.net,Holly,Kennedy,35,Male,Canada,Quebec,Alexanderland,Standard,12-11-2024,1,4.25,Laptop,3,24-01-2026 03:39
user_04979,calvarez@example.com,Fernando,Fleming,15,Female,Canada,British Columbia,Smithberg,Standard,24-06-2025,1,3.38,Smart TV,1,24-01-2026 03:39
user_04980,cpoole@example.net,Andrew,Wallace,32,Female,USA,Washington,Nielsenfort,Premium1,21-03-2024,1,6.06,Laptop,3,24-01-2026 23:07
user_04983,lisafreeman@example.com,Erik,Taylor,15,Female,Canada,Manitoba,Nicholasbury,Standard,15-03-2025,1,10.25,Gaming Console,2,24-01-2026 11:33
user_04988,dgarza@example.net,Caitlyn,Gibson,26,Male,Canada,Newfoundland and Labrador,West Anaberg,Premium,14-12-2024,1,11.8,Smart TV,3,24-01-2026 09:49
user_04989,nguyenmichele@example.net,Megan,Mcintosh,42,Female,Canada,British Columbia,Shaunberg,Premium,14-02-2023,1,10.76,Smart TV,3,24-01-2026 06:55
user_04992,donald75@example.org,Kristina,Thompson,16,Prefer not to say,USA,New York,West Amy,Standard,27-11-2022,1,12.25,Desktop,3,24-01-2026 15:39
user_04993,jgomez@example.net,Andrew,Mcdonald,35,Female,USA,Florida,Lake Anna,Standard,13-09-2022,1,14.98,Desktop,3,24-01-2026 04:40
user_04999,rachelrosales@example.com,Matthew,Ortiz,52,Male,USA,North Carolina,Levihaven,Standard,09-12-2022,1,16.39,Desktop,2,24-01-2026 20:45
user_05002,richard58@example.com,Christopher,Whitehead,35,Female,Canada,Saskatchewan,Hornshire,Premium,01-10-2022,0,13.56,Tablet,3,24-01-2026 23:20
user_05007,dbrown@example.org,Raymond,Oliver,24,Male,USA,Virginia,Curryshire,Basic,27-11-2024,0,8.29,Desktop,3,24-01-2026 09:40
user_05008,tiffanylucero@example.com,Sydney,Oneill,48,Male,USA,North Carolina,Patriciaside,Premium,04-11-2024,1,23.63,Mobile,3,24-01-2026 15:53
user_05009,angelaharvey@example.com,Lance,Olson,54,Male,USA,Pennsylvania,Smithburgh,Basic,25-02-2024,0,31.54,Mobile,1,24-01-2026 06:04
user_05013,kclements@example.org,Yesenia,Mitchell,47,Male,Canada,Quebec,Sanchezside,Standard,03-04-2023,1,12.47,Desktop,3,24-01-2026 07:19
user_05014,matthew55@example.com,Alexander,Welch,33,Male,USA,Tennessee,Lancemouth,Premium,29-05-2025,1,29.93,Laptop,3,24-01-2026 07:00
user_05018,kathypierce@example.net,Amanda,Kaiser,37,Prefer not to say,Canada,Quebec,Port Leahview,Standard,19-04-2023,1,20.12,Laptop,2,24-01-2026 22:11
user_05019,lyonsbecky@example.net,Caitlin,Webb,40,Male,Canada,British Columbia,North Summerstad,Premium,18-05-2025,1,31.74,Mobile,6,24-01-2026 00:55
user_05020,kaitlyn34@example.com,Christopher,Leonard,44,Male,Canada,Manitoba,West Michaeltown,Premium,26-10-2023,1,13.56,Smart TV,3,24-01-2026 22:19
user_05021,andersonjoseph@example.com,Alexandra,Carpenter,27,Unknown,USA,Florida,Lake Matthew,Standard,09-06-2025,1,15.68,Smart TV,1,24-01-2026 06:39
user_05023,isaacmarshall@example.net,Manuel,Johnson,35,Female,USA,New York,Carrshire,Premium,16-09-2023,1,24.86,Tablet,3,24-01-2026 07:53
user_05025,joshua23@example.net,Alec,Jones,44,Male,USA,Georgia,Lake Bradleystad,Premium,20-07-2025,1,26.08,Gaming Console,6,24-01-2026 17:13
user_05034,jesussmith@example.org,Paige,Brown,37,Male,Canada,British Columbia,West Rebeccaside,Basic,31-05-2025,1,10.39,Smart TV,2,24-01-2026 18:32
user_05039,heidi31@example.org,Alyssa,Montgomery,21,Female,Canada,Nova Scotia,South Christina,Premium1,08-04-2023,1,16.41,Smart TV,2,24-01-2026 11:43
user_05040,cantubrenda@example.com,Gerald,Baker,34,Unknown,USA,Florida,Lake Mckenzieburgh,Standard,23-04-2023,0,7.42,Smart TV,4,24-01-2026 00:09
user_05041,joseph40@example.com,Katherine,Horn,26,Female,USA,Indiana,West Brenda,Standard,05-05-2025,1,13.56,Laptop,2,24-01-2026 07:58
user_05043,mwells@example.com,Jennifer,Garcia,38,Female,Canada,Alberta,Wardview,Premium,08-07-2023,0,8.12,Laptop,1,24-01-2026 13:08
user_05054,obaird@example.org,Angela,Rodriguez,38,Female,USA,Michigan,Ianton,Premium,22-03-2024,1,15.88,Laptop,2,24-01-2026 12:57
user_05056,rodneypacheco@example.com,Brooke,Griffin,37,Female,USA,California,Port Coreytown,Basic,19-09-2024,1,9.19,Mobile,2,24-01-2026 04:26
user_05057,ronaldgonzalez@example.org,Thomas,Bailey,57,Female,USA,Pennsylvania,Heidiview,Standard,28-08-2023,1,10.97,Gaming Console,1,24-01-2026 05:56
user_05058,mcbridediane@example.net,Daniel,Hunt,33,Female,Canada,British Columbia,West Nathan,Premium,12-11-2022,1,29.14,Smart TV,4,24-01-2026 23:21
user_05063,stacyward@example.org,Frank,Neal,35,Other,USA,Massachusetts,Ashleyfort,Premium1,07-02-2023,1,2.2,Tablet,3,24-01-2026 23:20
user_05064,boydstephen@example.org,Zachary,Williams,35,Male,Canada,Ontario,West Leonard,Basic,20-12-2022,1,31,Desktop,3,24-01-2026 02:49
user_05065,reynoldsshane@example.org,Jennifer,Norris,47,Female,Canada,Nova Scotia,Lake Andrewchester,Premium,25-03-2025,1,23.05,Tablet,5,24-01-2026 08:00
user_05067,darrell62@example.org,Jillian,Morgan,51,Male,USA,Illinois,Kathyshire,Standard,19-08-2023,1,25.71,Desktop,5,24-01-2026 04:28
user_05072,bradleymason@example.net,Dawn,Hall,40,Male,USA,Missouri,Port Thomas,Basic,12-11-2024,1,24.66,Gaming Console,2,24-01-2026 08:19
user_05075,bernard44@example.net,Jessica,Chandler,38,Other,USA,New York,North Reneemouth,Premium1,12-06-2025,1,18.25,Smart TV,4,24-01-2026 17:32
user_05076,jonathan25@example.org,Logan,Lee,52,Female,USA,Indiana,East Monicachester,Premium,09-08-2022,0,3.33,Smart TV,2,24-01-2026 10:41
user_05078,mdavidson@example.com,Kathryn,Pierce,36,Male,USA,Georgia,Ellisview,Basic,16-07-2023,1,29.24,Desktop,3,24-01-2026 22:41
user_05081,hallwilliam@example.com,Amy,Rosales,35,Other,USA,Missouri,New Robyn,Premium,17-01-2025,1,18.45,Laptop,2,24-01-2026 01:38
user_05083,butlerjason@example.net,Matthew,White,35,Male,USA,New York,West Mikeville,Basic,02-06-2024,1,6.12,Tablet,2,24-01-2026 07:08
user_05084,adkinsmichael@example.com,James,Cross,37,Unknown,USA,Washington,Kaylaport,Premium,12-02-2024,1,32.2,Gaming Console,3,24-01-2026 15:34
user_05086,burnettjohn@example.com,Cheryl,Hernandez,35,Male,Canada,Nova Scotia,Amandastad,Premium,07-11-2024,0,5.86,Gaming Console,2,24-01-2026 03:01
user_05088,sean95@example.net,Andrew,Figueroa,39,Female,USA,North Carolina,Kevinland,Premium,16-09-2022,1,7.3,Tablet,4,24-01-2026 04:34
user_05097,oliviahall@example.org,Kelli,Morales,43,Unknown,USA,Wisconsin,Joseside,Standard,13-09-2023,1,23.45,Tablet,3,24-01-2026 01:04
user_05102,dberry@example.org,Christina,Norton,35,Other,Canada,British Columbia,South Rayshire,Premium1,26-05-2023,1,8.1,Mobile,2,24-01-2026 01:03
user_05104,goodwinsarah@example.org,Andrew,Gonzalez,2,Unknown,USA,Texas,North Cheyenneburgh,Basic,04-09-2024,0,11.6,Smart TV,2,24-01-2026 02:00
user_05106,ramirezelizabeth@example.net,William,Cole,41,Male,USA,Ohio,Frankside,Premium,18-07-2023,0,48.51,Laptop,2,24-01-2026 14:33
user_05110,williamsrebecca@example.net,Trevor,Weaver,28,Female,Canada,Saskatchewan,Brandonfort,Standard,19-10-2024,1,16.84,Tablet,4,24-01-2026 09:39
user_05111,jeremywatson@example.net,Kathleen,Perez,53,Female,Canada,Manitoba,Floresmouth,Premium,12-04-2025,1,10.76,Gaming Console,2,24-01-2026 13:36
user_05113,lanepeter@example.net,Alexandria,Barker,35,Male,Canada,Ontario,Sarahbury,Basic,22-05-2023,1,11.11,Laptop,6,24-01-2026 13:41
user_05116,brandi54@example.org,Jodi,Miller,36,Male,Canada,Nova Scotia,Roberthaven,Standard,08-05-2025,1,27.5,Gaming Console,2,24-01-2026 13:38
user_05118,colemanrobert@example.com,Lisa,Morton,4,Male,USA,Tennessee,Nicholasmouth,Standard,15-04-2025,1,17.06,Mobile,5,24-01-2026 13:40
user_05122,perryvictoria@example.net,Melissa,Davis,32,Female,USA,Ohio,Reillystad,Premium,20-10-2024,1,14.63,Tablet,5,24-01-2026 05:46
user_05123,brendaduncan@example.com,Wendy,Edwards,27,Female,USA,Wisconsin,North Jonathan,Standard,22-06-2024,1,15.58,Smart TV,3,24-01-2026 15:26
user_05124,hhunter@example.org,Stefanie,Rogers,52,Female,Canada,Saskatchewan,Kerrifurt,Standard,26-09-2022,1,31.26,Desktop,1,24-01-2026 04:25
user_05126,umoyer@example.org,Steven,Wilson,27,Female,Canada,Manitoba,Port Kimberlymouth,Basic,28-07-2025,1,13.56,Gaming Console,7,24-01-2026 10:51
user_05128,ycarlson@example.org,Carol,Hernandez,35,Female,USA,Illinois,Anthonyfurt,Standard,17-06-2023,1,2.61,Desktop,5,24-01-2026 16:44
user_05130,jeffreyboyer@example.net,James,Diaz,35,Male,USA,Indiana,East Angelachester,Standard,30-06-2024,1,10.38,Mobile,5,24-01-2026 08:28
user_05132,laurazamora@example.net,Jessica,Pearson,34,Male,Canada,Nova Scotia,Annetteside,Standard,18-01-2025,1,21.28,Gaming Console,3,24-01-2026 07:45
user_05138,johnsonpatricia@example.org,Kristin,Rice,23,Other,USA,Maryland,West Sergio,Premium,24-05-2025,1,13.56,Desktop,2,24-01-2026 01:13
user_05139,pgonzalez@example.com,Julia,Martin,20,Male,Canada,Manitoba,South Andrewchester,Premium,23-06-2025,1,5.78,Mobile,3,24-01-2026 20:25
user_05140,rodriguezmichelle@example.net,Maria,Carter,53,Female,USA,Illinois,Smithhaven,Premium,18-06-2023,0,25.91,Gaming Console,5,24-01-2026 22:43
user_05147,thomas05@example.com,Rose,Cardenas,45,Female,Canada,Prince Edward Island,New Amy,Premium,03-09-2024,1,15.15,Mobile,2,24-01-2026 01:15
user_05149,enichols@example.net,Paul,Cummings,52,Male,USA,New Jersey,South Garyshire,Standard,05-11-2023,1,44.52,Smart TV,2,24-01-2026 05:07
user_05152,pattersonhaley@example.com,Gabriel,George,31,Male,USA,Tennessee,Cowanmouth,Standard,19-02-2024,1,38.46,Desktop,1,24-01-2026 04:27
user_05156,colleenmcgrath@example.com,Nicholas,Elliott,35,Male,USA,Arizona,Timothyview,Standard,05-12-2022,1,28.45,Desktop,2,24-01-2026 14:49
user_05159,jessica97@example.org,Kimberly,Dunn,9,Male,USA,Tennessee,South Desireemouth,Premium,19-02-2023,1,2.9,Desktop,3,24-01-2026 16:44
user_05161,whoward@example.org,Sarah,Cunningham,34,Male,USA,Texas,Kimberlyview,Premium,11-01-2025,1,15.33,Desktop,2,24-01-2026 12:40
user_05164,mmatthews@example.com,Megan,Bennett,38,Female,Canada,Quebec,Williamsmouth,Standard,03-11-2024,1,4.09,Laptop,3,24-01-2026 00:56
user_05167,ethan38@example.com,Jennifer,Martinez,50,Prefer not to say,USA,Pennsylvania,Lake Todd,Standard,08-12-2022,1,9.22,Mobile,4,24-01-2026 17:38
user_05170,dianebentley@example.net,Matthew,Moore,35,Female,USA,Arizona,Fitzgeraldview,Basic,01-04-2023,1,31.05,Smart TV,3,24-01-2026 21:20
user_05171,sullivanjonathan@example.com,Mary,Little,43,Female,USA,Florida,Port Charles,Premium,21-02-2024,1,18.72,Desktop,4,24-01-2026 15:19
user_05173,alandorsey@example.net,Colin,Malone,21,Unknown,USA,Georgia,Lake Maria,Standard,18-03-2024,0,7.56,Mobile,3,24-01-2026 01:57
user_05175,ashley10@example.net,Julia,Blair,35,Male,Canada,New Brunswick,Rioshaven,Basic,21-04-2024,0,29.24,Smart TV,2,24-01-2026 19:05
user_05179,dustinlowery@example.net,Alex,Bell,18,Prefer not to say,USA,Washington,West Lucas,Premium,17-05-2024,1,13.36,Tablet,3,24-01-2026 10:40
user_05182,jerry45@example.net,Cassandra,Payne,22,Male,Canada,Prince Edward Island,Heatherville,Standard,02-07-2025,1,10.32,Mobile,1,24-01-2026 09:06
user_05183,mstafford@example.org,James,Morgan,52,Unknown,Canada,Ontario,West Melissa,Premium,06-11-2022,0,35.62,Laptop,2,24-01-2026 17:25
user_05186,usmith@example.org,Danielle,Trujillo,41,Male,USA,Ohio,Lake Charles,Premium,11-06-2024,0,7.8,Gaming Console,4,24-01-2026 13:13
user_05192,lfreeman@example.com,Mark,Austin,35,Prefer not to say,USA,Wisconsin,Lake Justinmouth,Premium1,27-02-2024,1,37.32,Smart TV,2,24-01-2026 17:13
user_05199,vincentthomas@example.com,Michael,Park,45,Unknown,USA,Washington,North Brian,Premium1,14-06-2025,0,6.57,Laptop,2,24-01-2026 19:23
user_05200,hgardner@example.com,Shelly,Henderson,28,Female,USA,Texas,West Michaelville,Standard,31-07-2023,1,8.3,Laptop,5,24-01-2026 01:33
user_05201,hbrewer@example.com,Michelle,Wilson,25,Male,USA,California,Davidbury,Standard,01-07-2023,1,19.21,Desktop,3,24-01-2026 19:31
user_05204,jballard@example.net,Jamie,Dean,14,Male,Canada,Newfoundland and Labrador,West Patrick,Premium,17-10-2022,1,8.41,Desktop,3,24-01-2026 09:04
user_05205,karen03@example.org,Nathaniel,Woodard,50,Male,USA,California,West Holly,Premium,25-02-2024,1,17.62,Tablet,3,24-01-2026 08:01
user_05206,lthomas@example.com,Ann,Mullins,35,Female,USA,Tennessee,Adamsburgh,Basic,07-06-2024,1,13.56,Mobile,2,24-01-2026 03:42
user_05207,hsantos@example.com,Jason,Thomas,27,Female,Canada,Manitoba,East Briantown,Standard,27-03-2024,1,15.03,Laptop,3,24-01-2026 05:36
user_05209,mmccann@example.org,Nichole,Allen,23,Female,USA,New York,North Johnmouth,Basic,04-04-2024,0,4.96,Gaming Console,3,24-01-2026 19:47
user_05214,oclarke@example.net,Allison,Castro,38,Female,USA,Arizona,West Adam,Premium,06-08-2022,0,18.51,Mobile,2,24-01-2026 15:03
